ResourceID,area_name,area_name_type,address_number_street,city,description,map
d0c9d64a-74c6-49ee-9c3e-08703326bb24,90 Mendota Junction,Primary,90 Mendota Junction,London,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.","MULTIPOLYGON (((-0.10627295 51.52320037,-0.10650772 51.52300371,-0.10640762 51.52295992,-0.10632957 51.5229128,-0.10628562 51.52294716,-0.10620371 51.52287498,-0.10596403 51.52298163,-0.10587011 51.5228999,-0.10611316 51.52279555,-0.10638461 51.52272916,-0.10646882 51.52277027,-0.10650819 51.52279429,-0.10655619 51.52275612,-0.10711617 51.52301093,-0.1078417 51.52341057,-0.10775325 51.52347173,-0.10726628 51.52319752,-0.10715484 51.52327773,-0.10715199 51.52327678,-0.1069096 51.52313951,-0.10686309 51.52316961,-0.10711035 51.52330759,-0.10704946 51.52335067,-0.10696561 51.52330435,-0.10694932 51.52331488,-0.10708611 51.52340566,-0.10690989 51.52351837,-0.10680367 51.52356657,-0.10659698 51.52343374,-0.10627295 51.52320037)))"
8593e20e-4dfb-4d51-a1e2-1c591c135e15,89 Calypso Circle,Alternative,89 Calypso Circle,London,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,"MULTIPOLYGON (((-0.10682503 51.52250579,-0.10687609 51.52248072,-0.1069375 51.52252937,-0.10688644 51.52255445,-0.10682503 51.52250579)))"
a9ae8220-348b-4e11-a468-26deba8b4681,26597 Daystar Alley,Latest,26597 Daystar Alley,London,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.","MULTIPOLYGON (((-0.10509702 51.52094502,-0.10455057 51.52021247,-0.10557775 51.51988906,-0.10561702 51.51990139,-0.10563609 51.51992822,-0.10574583 51.52028835,-0.10590116 51.52066135,-0.10617275 51.5211855,-0.10628537 51.52137212,-0.10661712 51.52185363,-0.10650626 51.52188511,-0.10575604 51.52103219,-0.10572105 51.52098271,-0.10521104 51.52094156,-0.10518832 51.52091952,-0.10509702 51.52094502),(-0.10519487 51.5208484,-0.10523439 51.52089643,-0.10539388 51.5209089,-0.1053496 51.52085396,-0.10539927 51.52083804,-0.10546225 51.52091477,-0.10560933 51.52092722,-0.10510443 51.52025613,-0.10501303 51.52028415,-0.10540595 51.52078464,-0.10519487 51.5208484)))"
6d6772ea-299e-4123-8fc8-dfc9f20e7209,86695 Little Fleur Lane,Primary,86695 Little Fleur Lane,London,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.","MULTIPOLYGON (((-0.10577927 51.52330363,-0.10569057 51.52326983,-0.10569765 51.52326266,-0.1055303 51.52316149,-0.10549882 51.52311431,-0.10550817 51.52304522,-0.10583031 51.52290024,-0.10594176 51.52300051,-0.10591829 51.52301047,-0.10576573 51.52309479,-0.10570231 51.52304269,-0.10558651 51.52309585,-0.10584623 51.52326362,-0.10610097 51.52315182,-0.10617305 51.52321422,-0.10591689 51.52332204,-0.10584985 51.52332231,-0.10577927 51.52330363)))"
89521e1b-76d4-4620-b78b-fcf165df8481,01 Cascade Alley,Former,01 Cascade Alley,London,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.","MULTIPOLYGON (((-0.10495458 51.52227209,-0.10391071 51.52136837,-0.10369043 51.52111905,-0.10378288 51.52108322,-0.10386292 51.52115862,-0.10389548 51.52114511,-0.10382229 51.52106794,-0.10388498 51.52103335,-0.10423439 51.52127981,-0.10412194 51.52133222,-0.10437271 51.5215485,-0.10453641 51.52147696,-0.10467977 51.52155841,-0.10483099 51.52167622,-0.10466571 51.52177904,-0.10458286 51.5218268,-0.10459955 51.52184145,-0.10469068 51.52179913,-0.10530001 51.52154172,-0.10459391 51.52098779,-0.10456897 51.52099818,-0.10447489 51.52085143,-0.10437029 51.52071467,-0.10462977 51.52064486,-0.10466334 51.52065214,-0.10481751 51.52091407,-0.10480271 51.52092696,-0.10573174 51.52166308,-0.10554472 51.5217409,-0.10542922 51.52164812,-0.10509722 51.52179806,-0.10502092 51.52173667,-0.10488513 51.52179922,-0.10508138 51.52198503,-0.1054962 51.52190972,-0.10545479 51.52183081,-0.10576662 51.52169781,-0.10576802 51.52169873,-0.10592368 51.52187301,-0.1060505 51.52211695,-0.10605308 51.52212419,-0.10605421 51.52213185,-0.10605319 51.52213903,-0.10605075 51.52214573,-0.10604688 51.52215196,-0.10604234 51.52215729,-0.10603563 51.52216257,-0.10602824 51.52216695,-0.10602091 51.52216998,-0.10601799 51.52217083,-0.10600061 51.5221728,-0.10598619 51.52217302,-0.10507103 51.52229007,-0.10505862 51.52229032,-0.10504942 51.52228963,-0.10503754 51.52228773,-0.10502898 51.52228552,-0.10501833 51.52228157,-0.10500832 51.52227619,-0.10500036 51.52227013,-0.10499566 51.5222652,-0.10498998 51.5222562,-0.10495458 51.52227209),(-0.10459648 51.52155077,-0.10457991 51.52153683,-0.10439912 51.52162069,-0.1044157 51.52163462,-0.10459648 51.52155077),(-0.10399336 51.52120731,-0.10392004 51.52124083,-0.10401486 51.52132132,-0.10408804 51.5212877,-0.10399336 51.52120731),(-0.10516814 51.5220759,-0.10508907 51.52199091,-0.10493763 51.52206571,-0.1049717 51.52209242,-0.10498185 51.52208746,-0.10502434 51.52213689,-0.10503244 51.52214322,-0.10516814 51.5220759)))"
6409440b-fde2-48cb-876b-56045309733d,901 Hoard Plaza,Alternative,901 Hoard Plaza,London,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,"MULTIPOLYGON (((-0.10491441 51.5232501,-0.10528223 51.52312295,-0.1055383 51.52336134,-0.10543954 51.52339994,-0.10531694 51.52327647,-0.10504906 51.52338176,-0.10491441 51.5232501)))"
2935af1d-2ddc-4a61-979c-1b0463f05de1,66 Rowland Avenue,Latest,66 Rowland Avenue,London,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.","MULTIPOLYGON (((-0.10411533 51.5234004,-0.10383746 51.5231666,-0.10378059 51.52311262,-0.10409282 51.52295311,-0.1040194 51.52288133,-0.10415978 51.52281615,-0.10430745 51.52294641,-0.10478001 51.52267852,-0.10473541 51.52268337,-0.10467457 51.52251693,-0.1050397 51.52246842,-0.10508209 51.52259995,-0.10502759 51.52260716,-0.10510183 51.52265917,-0.10502294 51.52270196,-0.10505706 51.52272724,-0.10514833 51.52268159,-0.10515826 51.52267501,-0.10509144 51.5224617,-0.10528118 51.52243635,-0.10530214 51.52243489,-0.10535541 51.52243665,-0.10540401 51.52244643,-0.10543651 51.52246224,-0.10546308 51.522482,-0.10547205 51.52249159,-0.10548013 51.52250521,-0.10548722 51.52252556,-0.10548949 51.52255752,-0.10548551 51.52258398,-0.10548152 51.52259336,-0.10547311 51.52260492,-0.10546557 51.52261289,-0.10448352 51.52316715,-0.10449501 51.52317507,-0.10423237 51.52334159,-0.10411533 51.5234004),(-0.10443249 51.52291723,-0.10408696 51.52313601,-0.10412097 51.52315697,-0.10449394 51.52295806,-0.10443249 51.52291723)))"
4c2de713-2171-4c38-b9ed-c9cb9d101d94,527 Larry Place,Alternative,527 Larry Place,London,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.","MULTIPOLYGON (((-0.10528962 51.52112178,-0.10535783 51.52108269,-0.10545078 51.52114588,-0.10538256 51.52118497,-0.10528962 51.52112178)))"
c417b53c-7ca4-4930-afd8-2152f92c2cbb,709 Laurel Plaza,Alternative,709 Laurel Plaza,London,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.","MULTIPOLYGON (((-0.1053049 51.52104172,-0.1052379 51.52106555,-0.10517171 51.52099308,-0.10523872 51.52096925,-0.1053049 51.52104172)))"
57c5d1b7-964e-4e7f-9e39-00209dfaf4b0,0524 Myrtle Point,Primary,0524 Myrtle Point,London,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.","MULTIPOLYGON (((-0.10345155 51.52249716,-0.10333982 51.5224976,-0.10332758 51.52247987,-0.1039179 51.52232305,-0.10389909 51.5222937,-0.10333518 51.52244258,-0.10324428 51.52231638,-0.10385477 51.52216682,-0.10382792 51.5221296,-0.10338689 51.52221465,-0.10326464 51.52224279,-0.10320594 51.522136,-0.1036962 51.52204546,-0.10365479 51.52197708,-0.1038094 51.52194037,-0.10391151 51.52210227,-0.10395234 51.52208395,-0.10403095 51.52215222,-0.10406209 51.52213815,-0.10382243 51.52193555,-0.10415928 51.52177634,-0.10452367 51.52208914,-0.10478236 51.52228172,-0.1046418 51.52235138,-0.10419462 51.52241115,-0.10416596 51.52232355,-0.10456625 51.52226851,-0.10437341 51.52212196,-0.10433036 51.52214492,-0.10438691 51.522189,-0.10411563 51.5223311,-0.1041446 51.52241799,-0.10367712 51.52248057,-0.10345155 51.52249716),(-0.10419649 51.52203619,-0.10426438 51.52200519,-0.10421175 51.52196027,-0.10414387 51.52199137,-0.10419649 51.52203619),(-0.10397301 51.52229777,-0.10392257 51.52232528,-0.10401916 51.52239429,-0.10406961 51.52236678,-0.10397301 51.52229777)))"
9b87cf35-835b-429d-acfe-8f09b8a1a10b,073 Village Green Plaza,Latest,073 Village Green Plaza,London,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,"MULTIPOLYGON (((-0.10277648 51.52179705,-0.10382771 51.52148906,-0.10414231 51.52176149,-0.10386595 51.52189066,-0.10385689 51.52188314,-0.10351512 51.5219732,-0.10351919 51.52197938,-0.10352975 51.52200275,-0.10300024 51.52212548,-0.1029307 51.52202292,-0.10312802 51.52197486,-0.10305478 51.52186396,-0.10285535 51.52191092,-0.10278818 51.52181019,-0.10277648 51.52179705),(-0.10317293 51.52182028,-0.10326783 51.52195778,-0.10333193 51.52194146,-0.10323717 51.52180396,-0.10317293 51.52182028)))"
023529f8-e0c6-4793-977b-418cca0db295,30425 Muir Road,Former,30425 Muir Road,London,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,"MULTIPOLYGON (((-0.10331442 51.52153715,-0.10299401 51.52164401,-0.10280862 51.52169991,-0.10279367 51.52167809,-0.10268807 51.52165255,-0.102656 51.52166103,-0.1024854 51.52139568,-0.10250818 51.52135064,-0.10325403 51.52111388,-0.10328473 51.52114864,-0.10330054 51.52120186,-0.10315666 51.52124737,-0.10330901 51.52142798,-0.10338526 51.52140385,-0.10333442 51.52130915,-0.10330483 51.52120616,-0.10330106 51.52120663,-0.1033226 51.52113225,-0.10328967 51.5211025,-0.10342624 51.52105929,-0.103475 51.52106548,-0.10376302 51.52140151,-0.10375925 51.52141952,-0.10332521 51.52155153,-0.10331442 51.52153715),(-0.10282021 51.52157025,-0.10311154 51.52147991,-0.10296907 51.52131106,-0.10281175 51.52136095,-0.10286059 51.52142064,-0.10273741 51.52145372,-0.10282021 51.52157025)))"
d5b94be5-64a0-4093-a364-7fe3fb758941,4254 Knutson Trail,Primary,4254 Knutson Trail,London,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.","MULTIPOLYGON (((-0.1028181 51.52101394,-0.10254464 51.52110456,-0.10257021 51.52113447,-0.10262107 51.52122162,-0.10246575 51.52127199,-0.10196274 51.52068824,-0.10272705 51.52036419,-0.10311795 51.52071861,-0.10236244 51.52098327,-0.1023956 51.52102455,-0.10309047 51.52079362,-0.10315852 51.52087304,-0.10290759 51.52095576,-0.10302168 51.52108926,-0.10291351 51.52112528,-0.1028181 51.52101394),(-0.10289279 51.52073611,-0.1029442 51.52071302,-0.10285627 51.52063669,-0.10280486 51.52065978,-0.10289279 51.52073611)))"
60a40594-6d77-4528-a2e4-201f9210e2ca,33362 Melvin Terrace,Alternative,33362 Melvin Terrace,London,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,"MULTIPOLYGON (((-0.10200762 51.52191411,-0.1017247 51.52114372,-0.1017004 51.52105206,-0.10170226 51.52102817,-0.10178172 51.52087136,-0.10178644 51.52087225,-0.10185966 51.5207925,-0.10190587 51.52079397,-0.10269511 51.52197891,-0.10287608 51.52193247,-0.10292858 51.52201147,-0.10272768 51.52206253,-0.10296041 51.52243184,-0.10289542 51.52247288,-0.10270949 51.52245503,-0.10224847 51.52243481,-0.10222604 51.52241619,-0.10200835 51.52191403,-0.10200762 51.52191411),(-0.1025399 51.52212028,-0.1024952 51.52213098,-0.1025415 51.52220655,-0.1025862 51.52219585,-0.1025399 51.52212028),(-0.1022993 51.52201316,-0.1023725 51.52199636,-0.10233588 51.52193417,-0.10226268 51.52195097,-0.1022993 51.52201316),(-0.10221219 51.52170214,-0.10217101 51.52163861,-0.10205898 51.52166692,-0.10210017 51.52173036,-0.10221219 51.52170214)))"
7a8a476c-26af-4c64-95f3-d07ea33c319c,22078 Ridge Oak Pass,Latest,22078 Ridge Oak Pass,London,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.","MULTIPOLYGON (((-0.10100566 51.52309192,-0.10124672 51.52303566,-0.10139189 51.52301103,-0.10137373 51.52296937,-0.10130526 51.52297987,-0.10111647 51.52302717,-0.10095897 51.52278326,-0.10116047 51.52273526,-0.10141464 51.52268947,-0.10155728 51.52267379,-0.10158536 51.52277856,-0.1016172 51.52277548,-0.10158772 51.52266979,-0.10198812 51.52262591,-0.10201138 51.52263843,-0.10210775 51.52299025,-0.10209703 51.52300536,-0.10129265 51.52314432,-0.10105709 51.52319311,-0.10038536 51.52338321,-0.10035764 51.52337377,-0.10011098 51.52304874,-0.10014706 51.52301291,-0.10092096 51.52279253,-0.10099593 51.52289626,-0.10079695 51.52294925,-0.10081947 51.52297973,-0.10100169 51.52293098,-0.10108097 51.52305231,-0.10099648 51.52307343,-0.10100566 51.52309192),(-0.10191667 51.52282232,-0.1019033 51.52277282,-0.10133595 51.52284502,-0.10130861 51.52279521,-0.10126504 51.52280305,-0.10131377 51.52288954,-0.10191667 51.52282232),(-0.10052196 51.52313516,-0.10085907 51.52303613,-0.10083991 51.5230083,-0.10050093 51.52310704,-0.10052196 51.52313516),(-0.10193731 51.52288749,-0.10185156 51.52289734,-0.10187783 51.5229867,-0.10196372 51.52297685,-0.10193731 51.52288749)))"
a7085c76-763d-4d91-bc9e-763303af6f76,379 Valley Edge Way,Alternative,379 Valley Edge Way,London,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.","MULTIPOLYGON (((-0.10112191 51.52179105,-0.10105005 51.52166804,-0.10103621 51.52167141,-0.10103494 51.52177481,-0.1009009 51.52177425,-0.10090405 51.52150453,-0.10103794 51.52150517,-0.10103694 51.52159499,-0.10105625 51.52158478,-0.1011316 51.52153366,-0.10106383 51.52148913,-0.10111452 51.52146612,-0.10098488 51.52144658,-0.10100959 51.52137225,-0.10093759 51.52140526,-0.10063472 51.52112509,-0.10085271 51.52103743,-0.1008707 51.52102424,-0.1006193 51.52087197,-0.10072095 51.5207916,-0.10085951 51.52070077,-0.10099226 51.52078745,-0.10119729 51.52068916,-0.10136861 51.52065956,-0.1015002 51.52064955,-0.10142255 51.52090503,-0.10140637 51.52101672,-0.10139823 51.52101839,-0.10183165 51.52214228,-0.10193086 51.52233902,-0.10193182 51.52236781,-0.10185202 51.52236292,-0.10183285 51.52232476,-0.10147523 51.52240053,-0.10152608 51.52248804,-0.10179084 51.52243028,-0.10182905 51.52239538,-0.10192179 51.52240092,-0.10186808 51.5224621,-0.10178307 51.5224958,-0.10146305 51.5225479,-0.10135085 51.52235167,-0.10143598 51.52233236,-0.10142592 51.52231421,-0.10134667 51.52233092,-0.10127766 51.52220867,-0.10145466 51.52216738,-0.10140213 51.52207526,-0.1016407 51.52201977,-0.10162553 51.52199281,-0.10128446 51.5220693,-0.10112998 51.52180494,-0.10111311 51.52239755,-0.10123364 51.52240049,-0.10122852 51.52250274,-0.10129221 51.52254855,-0.10119261 51.52256897,-0.10112705 51.52256836,-0.1011298 51.52245015,-0.10079717 51.52244522,-0.10079798 51.52238768,-0.10103552 51.52239152,-0.10105228 51.52197121,-0.10053851 51.52196155,-0.10052096 51.52238319,-0.1007598 51.52238706,-0.10075953 51.52244551,-0.10042605 51.52244011,-0.10044384 51.52196064,-0.10014063 51.52195528,-0.1001451 51.52177865,-0.10032086 51.52178105,-0.10031518 51.52190029,-0.10096995 51.52190954,-0.1009736 51.52178712,-0.10112191 51.52179105),(-0.10151039 51.52179087,-0.10150098 51.52177453,-0.10127034 51.52182655,-0.10127907 51.52184198,-0.10151039 51.52179087),(-0.10096466 51.52104914,-0.10106302 51.52113445,-0.1011825 51.52107236,-0.10108739 51.52097469,-0.10096466 51.52104914),(-0.10119531 51.52138137,-0.10124664 51.52135675,-0.10117218 51.5212962,-0.10112085 51.52132081,-0.10119531 51.52138137),(-0.10163127 51.52221187,-0.10158637 51.52213021,-0.10167594 51.52210828,-0.10166108 51.52208421,-0.10152063 51.52211656,-0.10158322 51.52222324,-0.10163127 51.52221187),(-0.10180069 51.52226273,-0.1018659 51.52225092,-0.10184552 51.52220725,-0.10178031 51.52221905,-0.10180069 51.52226273),(-0.10138153 51.52160362,-0.10130909 51.52161936,-0.10135885 51.52170883,-0.10143128 51.52169318,-0.10138153 51.52160362)))"
eeff592d-f45c-4eec-ad9c-1bcde8187ee9,1 Summit Court,Primary,1 Summit Court,London,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.","MULTIPOLYGON (((-0.1010757 51.52059052,-0.10088183 51.52052101,-0.10073648 51.52066101,-0.100697 51.52069185,-0.10057337 51.52063184,-0.10054345 51.52065789,-0.10066967 51.52072153,-0.10058335 51.52079027,-0.10044661 51.52092412,-0.10057101 51.52101759,-0.1005216 51.52104466,-0.10017032 51.52089554,-0.10009085 51.52096934,-0.10002457 51.52094444,-0.10102593 51.52000924,-0.10147499 51.51988657,-0.10166492 51.51984288,-0.10170399 51.51985656,-0.10171874 51.52002181,-0.10168884 51.5201688,-0.10164993 51.52027249,-0.10152334 51.52042241,-0.10152253 51.52042465,-0.10151797 51.52048212,-0.10145606 51.52049425,-0.10150738 51.52058087,-0.10112311 51.52067042,-0.1010757 51.52059052),(-0.10132868 51.52033743,-0.10140199 51.52036649,-0.10146856 51.52030111,-0.10139525 51.52027205,-0.10132868 51.52033743),(-0.10140308 51.52008046,-0.10138292 51.52016996,-0.1015636 51.52018575,-0.10158375 51.52009633,-0.10140308 51.52008046),(-0.10038614 51.52096387,-0.10042274 51.52092958,-0.10030981 51.52088269,-0.10027321 51.52091699,-0.10038614 51.52096387),(-0.10158571 51.52001444,-0.10155425 51.51997364,-0.101448 51.52000547,-0.10147945 51.52004626,-0.10158571 51.52001444)))"
a210a9ad-fbb1-4fdb-9782-6026be2ad4b9,124 Straubel Street,Former,124 Straubel Street,London,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,"MULTIPOLYGON (((-0.1007326 51.52149213,-0.10073353 51.52140042,-0.10088357 51.52140105,-0.10088263 51.52149276,-0.1007326 51.52149213)))"
be2b090b-2c2d-4b00-9812-201ef3f6dc43,7 Heath Alley,Latest,7 Heath Alley,London,In congue. Etiam justo. Etiam pretium iaculis justo.,"MULTIPOLYGON (((-0.10075826 51.52101738,-0.10069275 51.52105373,-0.1005681 51.52096628,-0.10063361 51.52092993,-0.10075826 51.52101738)))"
e7555fcd-776f-4e25-b84e-4bd8667db370,3 Village Green Junction,Latest,3 Village Green Junction,London,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.","MULTIPOLYGON (((-0.1004919 51.52033458,-0.10033796 51.52022696,-0.10034491 51.52021584,-0.10068673 51.52010717,-0.10071147 51.52011881,-0.1004919 51.52033458)))"
ca437997-4832-43e9-a20d-693820ce274f,6 Evergreen Circle,Alternative,6 Evergreen Circle,London,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.","MULTIPOLYGON (((-0.09922376 51.52141715,-0.09922426 51.52137058,-0.09903681 51.52137213,-0.09903633 51.52121394,-0.09942403 51.521191,-0.09942685 51.52137251,-0.09974109 51.52137248,-0.09974078 51.52112716,-0.10031227 51.5211285,-0.10031538 51.52111596,-0.10035431 51.52108107,-0.10040817 51.52110308,-0.10038273 51.52112559,-0.10038273 51.52116022,-0.10047716 51.52115995,-0.10047687 51.52124996,-0.10025516 51.52125041,-0.10025551 51.52118648,-0.09984825 51.52118753,-0.09984748 51.52138967,-0.10025407 51.52139086,-0.1002543 51.52128493,-0.10035737 51.5212848,-0.10035625 51.52142938,-0.10063926 51.52142812,-0.10063891 51.52149889,-0.10028595 51.52150108,-0.10028165 51.52157331,-0.09997344 51.52156679,-0.09996534 51.5219484,-0.09988836 51.52194859,-0.09989489 51.52149385,-0.09903694 51.52149344,-0.09903695 51.52141718,-0.09922376 51.52141715)))"
9aeb0e64-ef3b-4720-85d3-4afc876163d7,4 Hanover Avenue,Former,4 Hanover Avenue,London,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.","MULTIPOLYGON (((-0.10052832 51.52140276,-0.10053052 51.52115937,-0.10054926 51.52115932,-0.10062663 51.52120508,-0.10064099 51.52122375,-0.10063998 51.52140403,-0.10052832 51.52140276)))"
3f257b33-9867-4e29-8c7b-fd1b4a7488ed,6 Esker Road,Latest,6 Esker Road,London,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.","MULTIPOLYGON (((-0.10037425 51.52243792,-0.10037079 51.52252104,-0.100311 51.52252008,-0.10031446 51.52243695,-0.10037425 51.52243792)))"
e4788196-707f-4e43-a07f-45f904401ac4,82 Mariners Cove Alley,Latest,82 Mariners Cove Alley,London,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.","MULTIPOLYGON (((-0.10028154 51.52267382,-0.10032811 51.52273258,-0.0996773 51.52292922,-0.09942161 51.52261682,-0.0995645 51.52257417,-0.09960365 51.52257921,-0.09962509 51.5225836,-0.0996322 51.52258597,-0.09963502 51.52258736,-0.09964346 51.52259244,-0.09973856 51.52271116,-0.09977588 51.52270115,-0.09982964 51.52274294,-0.09999739 51.52269197,-0.10001812 51.52198612,-0.10025182 51.52198523,-0.10022178 51.52266539,-0.10028154 51.52267382)))"
b2ef208c-e151-4cb1-aea9-f436035bce6a,87 Almo Avenue,Alternative,87 Almo Avenue,London,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.","MULTIPOLYGON (((-0.11252106 51.52638039,-0.11245902 51.52634333,-0.11253123 51.52630537,-0.11253265 51.52630584,-0.11267769 51.52638911,-0.11267555 51.52640616,-0.112507 51.52649023,-0.11242504 51.52642929,-0.11252106 51.52638039)))"
