ResourceID,Monument Type,Evidence,MainBuildingMaterial,CoveringMaterial,Component,Parent_UID,YearFrom,YearTo,DispDate,Period,Note
1fbb23c2-e0d2-42c0-83ad-c40df84642fb,Steps,,,,,0,,,,,
1fbc16a6-d782-4ccb-9796-4e3007fed4d4,Lamp Post,,,,,0,1800,1899,,,
1fbd1b58-e4e9-40eb-9a79-6fafa185fcfc,Lodging House,,,,,0,1909,1910,,,
1fbd1b58-e4e9-40eb-9a79-6fafa185fcfc,Garden Suburb,,,,,0,1909,1910,,,
1fbe58b7-0f0a-4c0e-a07e-0907f7277a5b,Lodge,,,,,0,1667,1699,,,
1fc1d753-f6b1-4080-b1ab-7a4037317950,Findspot,,,,,0,43,409,Roman,Roman,
1fc24928-35f2-49e7-9461-014c51aa829d,Farmstead,,,,,0,1485,1603,Tudor,Tudor,
1fc4e6d8-088a-439a-9117-fc0b46146156,Park,Designed Landscape,,,,0,1886,2050,,,
1fc4e6d8-088a-439a-9117-fc0b46146156,Fountain,Structure,,,,489869,1891,2050,,,
1fc51c8f-5144-45e5-9611-edd47f55d2fd,Terraced House,,,,,0,1800,1832,,,
1fc51c8f-5144-45e5-9611-edd47f55d2fd,House,,,,,0,1900,1999,,,
1fc60176-17dd-47d9-ac16-4c8e9d80d836,Terrace,,,,,0,1767,1799,,,
1fc60176-17dd-47d9-ac16-4c8e9d80d836,Railings,,,,,0,1767,1799,,,
1fc60176-17dd-47d9-ac16-4c8e9d80d836,Terraced House,,,,,0,1767,1799,,,
1fc60176-17dd-47d9-ac16-4c8e9d80d836,Shop,,,,,0,1767,1799,,,
1fc8ea24-0071-4a16-a7d0-a55c8380195b,Landing Steps,,,,,0,1540,1900,Post Medieval,Post Medieval,
1fc9486e-c764-44e8-9294-c6e5f28f8528,Milepost,,,,,0,1800,1899,,,
1fc9486e-c764-44e8-9294-c6e5f28f8528,Railings,,,,,0,,,,,
1fc9b56a-5a94-4dcf-a31f-e08ff02bce95,Findspot,,,,,0,-10000,-4001,,,
1fc9b56a-5a94-4dcf-a31f-e08ff02bce95,Findspot,,,,,0,-4000,-2201,,,
1fcccff8-6324-46a0-8ea6-b2e70957bae0,Shelter,,,,,0,,,,,
1fcccff8-6324-46a0-8ea6-b2e70957bae0,Parish Church,,,,,0,1066,1540,,Medieval,
1fcccff8-6324-46a0-8ea6-b2e70957bae0,Architectural Fragment,,,,,0,1066,1540,,Medieval,
1fcef602-1b7b-4f7d-bbc0-035a562421e0,Landfill Site,,,,,0,1540,1900,Post Medieval,Post Medieval,
1fd284e8-e485-439c-83d0-ba094302e33f,Manor,,,,,0,693,1539,,,
1fd53bdf-f9f0-4325-ad20-d238ad3edaba,Tessellated Floor,,,,,0,43,409,Roman,Roman,
1fd714db-2724-408f-a2b5-fee9c7a93763,Findspot,,,,,0,-500000,-10001,,,
1fd71dfc-bb39-4e8a-88fb-9e013d8c48ba,Terraced House,,,,,0,1892,1894,,,
1fd71dfc-bb39-4e8a-88fb-9e013d8c48ba,Railings,,,,,0,,,,,
1fd71dfc-bb39-4e8a-88fb-9e013d8c48ba,Town House,,,,,0,1892,1894,,,
1fd80d00-f136-47e7-b5bf-a01927ece672,School,,,,,0,1540,1900,Post Medieval,Post Medieval,
1fd8a56a-1a60-48c5-8ae6-738bb864c118,Church School,Extant Building,Brick,,,0,1873,2050,,,
1fd8a56a-1a60-48c5-8ae6-738bb864c118,Railings,Extant Structure,,,,0,1873,2050,,,
1fd8a56a-1a60-48c5-8ae6-738bb864c118,,,,,Porch,456745,1873,2050,,,
1fd8a56a-1a60-48c5-8ae6-738bb864c118,,,,,Finial,456745,1873,2050,,,
1fd8a56a-1a60-48c5-8ae6-738bb864c118,Teachers House,Extant Building,Brick,,,456745,1873,1950,,,
1fd93362-0dce-4993-a5f2-38f5164ff78b,Bank (Financial),,,,,0,,,,,
1fd93362-0dce-4993-a5f2-38f5164ff78b,Public Library,,,,,0,1852,1852,,,
1fda6471-8741-46a5-a992-ec7079bc2a16,Peat,Sub Surface Deposit,,,,0,43,409,Roman,Roman,Dating evidence from the peat inconclusive between the two trenches.
1fdb3400-5694-4aa9-b384-fbac1fce7194,Street Lamp,,,,,0,,,,,
1fdb3400-5694-4aa9-b384-fbac1fce7194,Steps,,,,,0,1964,1964,,,
1fdb3400-5694-4aa9-b384-fbac1fce7194,Steps,,,,,0,1667,1699,,,
1fdb3400-5694-4aa9-b384-fbac1fce7194,Cockpit,,,,,0,,1810,,,
1fdc0335-ea4c-48f2-b981-f0cddf6b1320,Findspot,Find,Ceramic,,,0,-4000,-2201,,,
1fdd8150-cc5b-4741-a476-c98aa1314e7f,Underground Railway Station,Extant Building,,,,0,1929,2050,,,
1fdd8150-cc5b-4741-a476-c98aa1314e7f,,,,,Dormer Window,488364,1929,2050,,,
1fde694f-20a6-4937-9a00-b998d18bcc27,Pedestrian Tunnel,,Brick,,,0,1910,,,,
1fdedf4b-5836-4e5b-97df-1d30afb426b8,Office,,,,,0,,,,,
1fdedf4b-5836-4e5b-97df-1d30afb426b8,Church,,,,,0,1686,1694,,,
1fdedf4b-5836-4e5b-97df-1d30afb426b8,Church,,,,,0,1713,1713,,,
1fdedf4b-5836-4e5b-97df-1d30afb426b8,Church,,,,,0,1939,1945,,,
1fdedf4b-5836-4e5b-97df-1d30afb426b8,Church,,,,,0,1900,1977,,,
1fdedf4b-5836-4e5b-97df-1d30afb426b8,Wall Monument,,,,,0,,,,,
1fdedf4b-5836-4e5b-97df-1d30afb426b8,Church,,,,,0,1946,,,,
1fe07fd9-f06e-4d3b-9a48-aa5def5d9923,Inhumation,,,,,0,410,1065,,,
1fe25326-2b20-41f7-9bce-935b0857cd9d,Findspot,Find,,,,0,-500000,42,,,
1fe72936-674b-4a60-aa23-6243e2399e46,Boundary Ditch,,,,,0,1066,1539,Medieval,Medieval,
1fe73d13-050d-46a6-a367-06d324daa076,Wall,,,,,0,,,,,
1fe73d13-050d-46a6-a367-06d324daa076,Arch,,,,,0,,,,,
1fe7b43d-4a5f-4d40-92ec-2e3b51789129,Steps,,,,,0,1900,1975,,,
1fe7b43d-4a5f-4d40-92ec-2e3b51789129,Terraced House,,,,,0,1800,1832,,,
1fe7b43d-4a5f-4d40-92ec-2e3b51789129,Terrace,,,,,0,1800,1832,,,
1fec32c9-9d52-42f2-97d3-3b87018988d6,Chest Tomb,,,,,0,1932,1932,,,
1fec32c9-9d52-42f2-97d3-3b87018988d6,Commemorative Monument,,,,,0,1932,1932,,,
1fed978e-205d-4f7a-bf10-ff0d826df78f,Village,Documentary Evidence,,,,0,1301,2050,,,
1fededca-d293-47e4-aa6b-4f188f4d45ef,Sports Pavilion,,,,,0,1935,1935,,,
1fededca-d293-47e4-aa6b-4f188f4d45ef,Changing Rooms,,,,,0,1935,1935,,,
1fededca-d293-47e4-aa6b-4f188f4d45ef,Office,,,,,0,1935,1935,,,
1fededca-d293-47e4-aa6b-4f188f4d45ef,Refreshment Rooms,,,,,0,1935,1935,,,
1fededca-d293-47e4-aa6b-4f188f4d45ef,Concrete Framed Building,,,,,0,1935,1935,,,
1fee7fb8-ea94-4f82-b845-b2ff13ca1114,Field System,,,,,0,1066,1539,Medieval,Medieval,
1fef8685-129d-41ef-8453-a6acc01fe27c,Defended Building,,,,,0,1939,2050,"Built c.1939, Abandoned c.1945?",20th Century,
1ff0762b-6e65-4702-90a5-6f9d63793499,Rubbish Pit,Sub Surface Deposit,,,,0,275,375,,,Most of the pottery contained in the fill is 2nd century; also includes one possible later 4th century sherd.
1ff0f73b-b570-48d2-9398-05fef2fd0f9f,Cemetery,Botanical Feature,,,,0,1840,2050,,,
1ff1bbe3-2efe-4430-939c-8028d3b8eaa1,Rubbish Pit,,,,,0,1540,1900,Post Medieval,Post Medieval,
1ff1bbe3-2efe-4430-939c-8028d3b8eaa1,Hearth,,,,,0,1540,1900,Post Medieval,Post Medieval,
1ff2195d-90f7-4b14-844d-355790067ad5,Fire Debris,,,,,0,1540,1900,Post Medieval,Post Medieval,
1ff25e76-4f44-4689-9bc4-d7a5def8b39f,Findspot,Find,,,,0,201,409,,,
1ff60fa3-938b-4622-9254-5b66d33573f0,Railings,,,,,0,,,,,
1ff60fa3-938b-4622-9254-5b66d33573f0,Terraced House,,,,,0,1815,1820,,,
1ff6aeab-64cc-41ca-88ed-5916c17dd93d,Column,,,,,0,1066,1539,Medieval,Medieval,
1ff79661-5fcb-4050-acab-4970c479086d,Boundary Ditch,Excavated Feature,,,,0,1201,1400,,,
1ff7ee96-efc6-4b17-aa3e-dcf627d361bf,Community Garden,Botanical Feature,,,,0,1959,2050,,,
1ff7ee96-efc6-4b17-aa3e-dcf627d361bf,Country Estate,Botanical Feature,,,,0,1783,1950,,,
1ffa9952-e8e5-4f39-ad81-4c7f21783d09,Findspot,,,,,0,1066,1539,Medieval,Medieval,
1ffb2113-656a-456f-8c13-3084960af648,Commemorative Monument,,,,,0,1767,1832,,,
1ffdfea1-b979-41f8-b7fc-02276bf47337,Wall Painting,,,,,0,1066,1539,Medieval,Medieval,
1ffe9f07-1791-4def-ba15-5f497b3ac1c5,Glass Working Site,,,,,0,43,409,Roman,Roman,
1ffe9f07-1791-4def-ba15-5f497b3ac1c5,Leather Working Site,,,,,0,43,409,Roman,Roman,
1ffff4e0-2baa-4733-a335-a1c357316221,Air Raid Shelter,,,,,0,1939,1945,,,
200241c0-c774-4567-857b-23d0a2d0b859,House,,,,,0,1066,1539,Medieval,Medieval,
200241c0-c774-4567-857b-23d0a2d0b859,House,,,,,0,1540,1900,Post Medieval,Post Medieval,
20028b88-7f36-439f-89dd-f945bc928aaa,Gibbet,,,,,0,1540,1900,Post Medieval,Post Medieval,
2003e806-062d-455c-81b7-17eefe42599f,Field System,Excavated Feature,,,,0,-2200,-701,,,
2003e806-062d-455c-81b7-17eefe42599f,Pit,Excavated Feature,,,,0,-2200,-701,,,
2003e806-062d-455c-81b7-17eefe42599f,Round House,Conjectural Evidence,,,,0,-2200,-701,,,
2003e806-062d-455c-81b7-17eefe42599f,Post Hole,Excavated Feature,,,,487146,-2200,-701,,,
2003e806-062d-455c-81b7-17eefe42599f,Stake Hole,Excavated Feature,,,,487146,-2200,-701,,,
2003e806-062d-455c-81b7-17eefe42599f,Ditch,Excavated Feature,,,,0,-2200,-701,,,
2003e806-062d-455c-81b7-17eefe42599f,Deposit,Sub Surface Deposit,,,,0,-2200,-701,,,
20044d77-e234-4e18-8126-71f7be988741,Post Hole,,,,,0,1066,1539,Medieval,Medieval,
20044d77-e234-4e18-8126-71f7be988741,Gully,,,,,0,1066,1539,Medieval,Medieval,
20044d77-e234-4e18-8126-71f7be988741,Bedding Trench,,,,,0,1066,1539,Medieval,Medieval,
200476f8-83e6-48bb-a3d2-e6d944ef7dfc,Railings,,,,,0,1815,1855,,,
200476f8-83e6-48bb-a3d2-e6d944ef7dfc,Terraced House,,,,,0,1815,1855,,,
2005a2aa-fc48-4b74-980e-d8f620f7287c,Ditch,,,,,0,43,409,Roman,Roman,
2005ab39-fb2c-41ad-a448-d788e4fecf96,Findspot,,,,,0,-2200,-701,,,
20066d14-0d95-46d1-8850-e2479b5cd360,Horncore Pit,,,,,0,1540,1900,Post Medieval,Post Medieval,
20066d14-0d95-46d1-8850-e2479b5cd360,Pit,,,,,0,1540,1900,Post Medieval,Post Medieval,
2007b027-76a9-4b92-a048-8aaf481fef78,House,,,,,0,1912,1912,,,
2007b027-76a9-4b92-a048-8aaf481fef78,Garden Suburb,,,,,0,1912,1912,,,
2007bb90-d3ae-4f81-b8ad-85fd43a42bb3,Flood Defences,,,,,0,1066,1539,Medieval,Medieval,
200bd3fb-2575-4fc3-bc68-e771b9835734,Detached House,Extant Building,,,,0,1850,2050,,,
200bd3fb-2575-4fc3-bc68-e771b9835734,,,,,Chimney Stack,493023,1850,2050,,,
200bd3fb-2575-4fc3-bc68-e771b9835734,,,,,Bay Window,493023,1850,2050,,,
200c82fc-517c-47e3-b1ca-df53fa3e1281,Unassigned,,,,,0,1540,1900,Post Medieval,Post Medieval,
200d98c0-644c-4c65-a061-437fdaa32a10,Elementary School,Extant Building,,,,0,1930,2050,,,
200d98c0-644c-4c65-a061-437fdaa32a10,,,,,Veranda,496428,1930,1937,,,
200d98c0-644c-4c65-a061-437fdaa32a10,,,,,French Window,496428,1930,1937,,,
200d9b19-dda6-4f04-9748-c75ee5cb21d1,Tessellated Floor,,,,,0,43,409,Roman,Roman,
2012b400-8b89-4ea0-b1c2-14879bea0e03,Findspot,,,,,0,43,409,Roman,Roman,
20142d51-3c57-4bdf-9508-5a8afa993d75,Shop,,,,,0,,,,,
2015261b-d885-4d1c-bdd4-bf89aceb66f2,Dump,,,,,0,1540,1900,Post Medieval,Post Medieval,
201536a9-0862-4d64-8334-f39d594186e0,Findspot,Unstratified Find,,,,0,-500000,-10001,,,
20154d19-796b-4e24-a894-7e91757c9f0d,House,,,,,0,1833,1866,,,
20154d19-796b-4e24-a894-7e91757c9f0d,Semi Detached House,,,,,0,1833,1866,,,
201753bf-a1fb-4684-a77f-b96440577622,Findspot,,,,,0,-10000,-4001,,,
2017919a-63d2-47f8-886e-15d5210f89b5,House,,,,,0,1700,1799,,,
20184fcf-024a-471c-a703-556b3b751a63,United Reformed Chapel,Extant Building,,,,0,1830,2050,,,
20184fcf-024a-471c-a703-556b3b751a63,,,,,Pilaster,432139,1830,2050,,,
20184fcf-024a-471c-a703-556b3b751a63,,,,,Porch,432139,1830,2050,,,
20184fcf-024a-471c-a703-556b3b751a63,,,,,Cornice,432139,1830,2050,,,
20184fcf-024a-471c-a703-556b3b751a63,,,,,Architrave,432139,1830,2050,,,
20184fcf-024a-471c-a703-556b3b751a63,,,,,Ionic Order,496479,1830,2050,,,
2019859e-b1dd-4f0b-87c9-ab300f4d9a69,Wall,,,,,0,43,409,Roman,Roman,
2019aec6-4331-406c-9bdf-45f82beeceb6,Detached House,Extant Building,Cannot Retrieve Field From Null,Concrete,,0,1930,2050,,,
2019e765-93d4-4e8f-a21b-05a08dc9da83,Embassy,,,,,0,1912,1918,,,
2019e765-93d4-4e8f-a21b-05a08dc9da83,Government Office,,,,,0,1907,1909,,,
201a7f76-14c3-494a-aea2-e329a0cfefed,Railings,,,,,0,,,,,
201a7f76-14c3-494a-aea2-e329a0cfefed,Terraced House,,,,,0,1733,1766,,,
201a7f76-14c3-494a-aea2-e329a0cfefed,Terraced House,,,,,0,1867,1899,,,
201be42e-f1c6-4909-994f-cfe09caeadfb,Plough Soil,Sub Surface Deposit,,,,0,1066,1900,,"Medieval,Post Medieval",
201be42e-f1c6-4909-994f-cfe09caeadfb,Pit,Sub Surface Deposit,,,,0,1540,1900,Post Medieval,Post Medieval,
201d3b29-7733-4786-8153-c21e91369329,Sculpture,,,,,0,,,,,
201d3b29-7733-4786-8153-c21e91369329,Shop,,,,,0,1967,1999,,,
201d3b29-7733-4786-8153-c21e91369329,Shopping Arcade,,,,,0,1967,1999,,,
201d3b29-7733-4786-8153-c21e91369329,Railings,,,,,0,,,,,
201d3b29-7733-4786-8153-c21e91369329,Learned Society Building,,,,,0,1881,1883,,,
201d3b29-7733-4786-8153-c21e91369329,Institute,,,,,0,1881,1883,,,
201dec94-ee84-4757-b897-ca8553709475,Findspot,,,,,0,43,409,Roman,Roman,
201dec94-ee84-4757-b897-ca8553709475,Findspot,,,,,0,43,409,Roman,Roman,
201dfa9d-a263-4a0a-8745-11ea5c0bb811,Friary,,,,,0,1865,1866,,,
201dfa9d-a263-4a0a-8745-11ea5c0bb811,Mission Church,,,,,0,1865,1866,,,
201dfa9d-a263-4a0a-8745-11ea5c0bb811,Augustinian Friary,,,,,0,1865,1866,,,
201dfa9d-a263-4a0a-8745-11ea5c0bb811,Mission Church,,,,,0,1880,1880,,,
201f381b-460c-49a0-ada2-3aa8d7e5e596,Telephone Box,,,,,0,1935,1935,,,
20205cc9-b4c2-471a-96d5-418e11577330,Semi Detached House,Extant Building,Brick,,,0,1840,2050,,,
20205cc9-b4c2-471a-96d5-418e11577330,,,,,Pilaster,498422,1840,2050,,,
20205cc9-b4c2-471a-96d5-418e11577330,,,,,Pediment,498422,1840,2050,,,
20205cc9-b4c2-471a-96d5-418e11577330,,,,,Cornice,498422,1840,2050,,,
20205cc9-b4c2-471a-96d5-418e11577330,,,,,Parapet,498422,1840,2050,,,
20205cc9-b4c2-471a-96d5-418e11577330,,,,,String Course,498422,1840,2050,,,
2021fef5-084c-4395-99cd-5119a3b8e1d8,Farm,Documentary Evidence,,,,0,1865,1940,,,
2023d790-f064-4d15-90c7-274575c003d6,House,Documentary Evidence,,,,0,1831,1945,Demolished,,
2023d790-f064-4d15-90c7-274575c003d6,Building,Documentary Evidence,,,,0,1929,2004,,,
202415b7-dd9c-404e-869d-239a5563154c,Road,,,,,0,1066,1539,Medieval,Medieval,
202415b7-dd9c-404e-869d-239a5563154c,Road,,,,,0,1485,1603,Tudor,Tudor,
2025206e-b76f-4510-9eb9-e127e5ae5180,Garden,Designed Landscape,,,,0,1846,2050,,,
2029766f-9216-457d-ba30-896f7f1a26f8,House,,,,,0,1820,1830,,,
2029766f-9216-457d-ba30-896f7f1a26f8,House,,,,,0,1833,1866,,,
2029766f-9216-457d-ba30-896f7f1a26f8,House,,,,,0,1867,1899,,,
2029766f-9216-457d-ba30-896f7f1a26f8,House,,,,,0,1890,1899,,,
2029766f-9216-457d-ba30-896f7f1a26f8,Railings,,,,,0,1820,1899,,,
202a00b9-58c6-401b-8ef1-97ffcd37cbd9,Dog Trough,,,,,0,,,,,
202a00b9-58c6-401b-8ef1-97ffcd37cbd9,Drinking Fountain,,,,,0,1867,1899,,,
202a00b9-58c6-401b-8ef1-97ffcd37cbd9,Horse Trough,,,,,0,1867,1899,,,
202ebf98-449c-4726-8802-ff776757b2d3,Curriery,,,,,0,1540,1900,Post Medieval,Post Medieval,
202ebf98-449c-4726-8802-ff776757b2d3,Tannery,,,,,0,1540,1900,Post Medieval,Post Medieval,
202ee273-88a4-43db-8e36-6076087d5bda,Unassigned,,,,,0,1540,1900,Post Medieval,Post Medieval,
202f0032-e187-48c1-a4af-2dfe040ff9d8,Steps,,,,,0,1830,1840,,,
202f0032-e187-48c1-a4af-2dfe040ff9d8,Villa,,,,,0,1830,1840,,,
202f0032-e187-48c1-a4af-2dfe040ff9d8,Semi Detached House,,,,,0,1830,1840,,,
2030d2d3-0fc9-47df-ab36-1c9b8fab4340,Unassigned,,,,,0,,,,,
2031b0d6-6669-4707-a626-97617a32dd2d,Glass Works,,,,,0,1540,1900,Post Medieval,Post Medieval,
2031b0d6-6669-4707-a626-97617a32dd2d,Factory,,,,,0,1540,1900,Post Medieval,Post Medieval,
20321bfd-70f4-4801-b693-43253af00100,Moat,,,,,0,1066,1539,Medieval,Medieval,
20321bfd-70f4-4801-b693-43253af00100,Moat,,,,,0,1540,1900,Post Medieval,Post Medieval,
20351184-6570-45f8-acdc-31ca996e95e4,Villa,,,,,0,1833,1866,,,
20351184-6570-45f8-acdc-31ca996e95e4,Steps,,,,,0,1833,1866,,,
20359e03-3a5c-4694-b202-158eec671209,School,Extant Building,,,,0,1876,2000,,,
20359e03-3a5c-4694-b202-158eec671209,,,,,Flemish Gable,493710,1895,2050,,,
20359e03-3a5c-4694-b202-158eec671209,,,,,Cornice,493710,1876,2050,,,
20359e03-3a5c-4694-b202-158eec671209,Boundary Wall,Extant Structure,Brick,,,493710,1876,2050,,,
20359e03-3a5c-4694-b202-158eec671209,,,,,Railing,493713,1876,2050,,,
20360fd5-eae7-446b-981a-6ca4cdf27e28,Boat House,,,,,0,1540,1900,Post Medieval,Post Medieval,
20377d3a-e713-4ff8-a407-94a8aefd7099,Office,,,,,0,1800,,,,
20377d3a-e713-4ff8-a407-94a8aefd7099,Building,,,,,0,1800,1866,,,
203e3701-d4a7-4ebe-a7aa-04dec5a9501e,Findspot,,,,,0,,,,,
204026ae-6273-459d-a5cc-9205b463fa3e,Dark Earth,,,,,0,43,409,Roman,Roman,
204026ae-6273-459d-a5cc-9205b463fa3e,Dark Earth,,,,,0,410,1065,,,
2041b816-605f-4e0f-8327-9d28a1106155,Timber Framed House,,,,,0,1500,1599,,,
2041b816-605f-4e0f-8327-9d28a1106155,Apartment,,,,,0,,,,,
2042b454-b8eb-4b38-8a8c-68c9d335ad0a,House,,,,,0,1875,1885,,,
2043802a-0223-436b-9f39-c24632f45a13,Building,,,,,0,410,1900,,,
2044b3e2-de20-4337-9f58-a4ec8ae740ff,Artefact Scatter,Find,,,,0,-500000,42,,,
2045170d-32d5-4fd6-92e9-de1b2c2ed7d4,Telephone Box,,,,,0,1935,1935,,,
204605e0-5048-42d6-8cf7-328a3769db46,Tannery,,,,,0,1540,1900,Post Medieval,Post Medieval,
2047b7dc-3a43-402f-aa8a-03765ba4a5b7,Building,,,,,0,1540,1900,Post Medieval,Post Medieval,
2049bd73-8991-4c7e-beae-e0bb2b42fedb,Vicarage,,,,,0,1540,1900,Post Medieval,Post Medieval,
2049f4aa-3eae-4888-8ffa-3a505f682e42,House,,,,,0,1800,1840,,,
2049f4aa-3eae-4888-8ffa-3a505f682e42,Botanic Garden,,,,,0,1800,1980,,,
2049f4aa-3eae-4888-8ffa-3a505f682e42,Gate,,,,,0,1800,1980,,,
2049f4aa-3eae-4888-8ffa-3a505f682e42,Wall,,,,,0,1800,1980,,,
2049f4aa-3eae-4888-8ffa-3a505f682e42,Dower House,,,,,0,1800,1840,,,
2049f4aa-3eae-4888-8ffa-3a505f682e42,University College,,,,,0,1800,1980,,,
204b1360-fcf4-4f24-9dc0-7f8eee574044,Lamp Post,,,,,0,1800,1899,,,
204bd24c-efd9-4d33-a1f1-2ede668a46c4,Back To Back House,,,,,0,1700,1732,,,
204d63ac-1c9a-4506-b30a-7389a10bd60b,Human Remains,,,,,0,,,,,
204d63ac-1c9a-4506-b30a-7389a10bd60b,Inhumation,,,,,0,,,,,
204d812d-b9a7-49cf-87f0-df42f48df667,Findspot,,,,,0,43,409,Roman,Roman,
204d8e18-6909-47f0-8706-c817af57acb4,Cess Pit,,,,,0,,,,,
204f989e-ccc6-46f5-a873-f5e09b8cd855,Building,,,,,0,43,409,Roman,Roman,
204fd545-31dc-4e13-a6a1-258366752f8d,General Hospital,Extant Building,,,,0,1907,1984,,,
204fd545-31dc-4e13-a6a1-258366752f8d,Nursing Home,Extant Building,,,,0,1985,,,,
204fd545-31dc-4e13-a6a1-258366752f8d,Psychiatric Hospital,Extant Building,,,,0,,2050,,,
205308c1-230a-4341-96a9-9e5c621ea526,Gate Pier,Extant Structure,Iron,,,0,1800,2050,,,
205308c1-230a-4341-96a9-9e5c621ea526,Gate,Extant Structure,Iron,,,0,1800,2050,,,
205308c1-230a-4341-96a9-9e5c621ea526,Gate Lodge,Extant Building,Brick,,,0,1800,2050,,,
205308c1-230a-4341-96a9-9e5c621ea526,,Extant Building,Stucco,,,,,,,,
2054c67c-3359-4b60-a781-b4406c7293e2,Findspot,,,,,0,-500000,-10001,,,
205ac648-1480-47b2-9bf0-883c907f6f26,Farm,Documentary Evidence,,,,0,1895,1960,Earlier than,,Site shown in 1895 Ordnance Survey map of the area; it is not shown by the earlier 1884 edition.
205ac648-1480-47b2-9bf0-883c907f6f26,Farm Building,Documentary Evidence,,,,0,1895,1960,,,Site shown in 1895 Ordnance Survey map of the area; it is not shown by the earlier 1884 edition.
205ba403-ae71-4870-a936-3a9026b0136c,Well,,,,,0,1540,1900,Post Medieval,Post Medieval,
205cc26d-67de-4f88-b211-9ad3b838b30e,Shop,,,,,0,,,,,
205cc26d-67de-4f88-b211-9ad3b838b30e,Public House,,,,,0,1833,1866,,,
205d0dd1-4ca7-4099-b8ca-23a05ee3c389,Findspot,,,,,0,1066,1539,Medieval,Medieval,
205e3d10-5747-4ff0-95f4-1067305fe1d0,Building,,,,,0,1800,1899,,,
205e3d10-5747-4ff0-95f4-1067305fe1d0,Restaurant,,,,,0,1900,1974,,,
205e3d10-5747-4ff0-95f4-1067305fe1d0,Timber Framed Building,,,,,0,1500,1599,,,
205ea0df-9501-4671-b6f8-c9bb52b1954a,Ditch,,,,,0,43,409,Roman,Roman,
205ea0df-9501-4671-b6f8-c9bb52b1954a,Pit,,,,,0,43,409,Roman,Roman,
205ea0df-9501-4671-b6f8-c9bb52b1954a,Gully,,,,,0,43,409,Roman,Roman,
205f14ec-c02a-4ae9-a6cf-637228f99757,Occupation Site,,,,,0,43,409,Roman,Roman,
205f8ced-da8c-45f1-9f27-fafd4f12f949,Pottery Kiln,Excavated Feature,,,,0,1680,1737,,,
205f8ced-da8c-45f1-9f27-fafd4f12f949,Rubbish Pit,Excavated Feature,,,,0,1680,1735,,,
205f8ced-da8c-45f1-9f27-fafd4f12f949,Drain,Excavated Feature,,,,0,1540,1737,,Post Medieval,
205f8ced-da8c-45f1-9f27-fafd4f12f949,Cellar,Excavated Feature,,,,7896,1540,1737,,Post Medieval,
205f8ced-da8c-45f1-9f27-fafd4f12f949,Floor,Excavated Feature,,,,497618,1540,1737,,Post Medieval,
205f8ced-da8c-45f1-9f27-fafd4f12f949,Building,Conjectural Evidence,,,,0,1540,1737,,Post Medieval,
206066ca-94d7-4ff7-b1b4-1f5abb645615,Terraced House,,,,,0,1540,1900,Post Medieval,Post Medieval,
20609e0d-8240-48c1-923b-180756bb4f90,Well,Sub Surface Deposit,,,,0,1701,1800,,,
2060cab4-560b-43b2-81ce-8449afdd2791,Structure,,,,,0,,,,,
2060ce16-bfea-40bd-be67-3ef2dd630e56,Lamp Bracket,,,,,0,1892,1898,,,
2060ce16-bfea-40bd-be67-3ef2dd630e56,Date Stone,,,,,0,1894,1894,,,
2060ce16-bfea-40bd-be67-3ef2dd630e56,Gate Pier,,,,,0,1892,1898,,,
2060ce16-bfea-40bd-be67-3ef2dd630e56,Railings,,,,,0,1892,1898,,,
2060ce16-bfea-40bd-be67-3ef2dd630e56,Hotel,,,,,0,1892,1898,,,
2061c2dd-da1c-460e-98d5-707d96c1965e,Meadow,,,,,0,1066,1539,Medieval,Medieval,
2061dd8e-3de0-475d-b173-f2f1c9ea47d7,Telephone Box,,,,,0,1935,1935,,,
20624bfb-fda2-48f3-bec7-9264778a1f9a,Cascade,Structure,,,,0,1701,1800,,,
20624bfb-fda2-48f3-bec7-9264778a1f9a,Garden Building,Structure,,,,0,1701,1800,,,
2062a747-00b8-4e29-896f-1bd1c926489c,Findspot,,,,,0,-500000,42,,,
20631b99-463f-4823-97ca-e02a86a4d4eb,Column,,,,,0,1856,1896,,,
20631b99-463f-4823-97ca-e02a86a4d4eb,House,,,,,0,1856,1896,,,
20633eef-9544-4d96-a2bf-fd5f254de29b,Findspot,Find,,,,0,-2200,-701,,,
20653944-1a1a-4643-aa05-219972cfba41,Post Hole,,,,,0,1066,1539,Medieval,Medieval,
20662efa-50ec-4dad-8f55-f9c137f92c1a,Pavement,,,,,0,43,409,Roman,Roman,
2066d6f4-c8e8-4a0b-baea-fff3d9936eb7,Findspot,,,,,0,-700,-401,,,
2066d6f4-c8e8-4a0b-baea-fff3d9936eb7,Findspot,,,,,0,-700,42,,,
206b13e1-3f49-42dd-8610-88a664ff4040,Shaft,Structure,,,,0,1301,1600,,,
206b13e1-3f49-42dd-8610-88a664ff4040,Underground Structure,Structure,,,,0,1301,1600,,,
206b13e1-3f49-42dd-8610-88a664ff4040,Well,,,,,0,1301,1600,,,
206c6539-2cbf-4e26-984c-eca0a3d8033e,Detached House,Structure,Brick,,,0,1868,1958,Built,,
206cc2de-81b4-4a17-8d82-07b62b8a2797,Findspot,,,,,0,1540,1900,Post Medieval,Post Medieval,
206cc2de-81b4-4a17-8d82-07b62b8a2797,Conduit,,,,,0,1501,1600,,,
