ResourceID,OrgUID,Organisation Name,Name Type,Currency,Contact Point,Contact Point Type,Notes,Description Type
809f6f35-7ef6-4d55-92b3-8d251f9d20dc,OLO1726,BNP Paribas Real Estate,Primary,Current,,,,
80b29dbd-a704-4a8f-8a11-e389df05ced6,OLO452,Museum of London Archaeology Service-Pre-Construct Archaeology,Primary,Current,,,Joint venture between Museum of London Archaeology Service and Pre-Construct Archaeology,Notes
80bfc517-cfc9-47aa-8310-25008896a7fe,OLO190,Network Archaeology Ltd,Primary,Current,,,,
8173190c-994b-4498-aa21-28668c630ada,OLO1182,Hammerson,Primary,Current,,,,
81f14e5e-8a50-473c-ba5e-a972516bff60,OLO242,Kim Wilkie Associates,Primary,Current,2083320304,Telephone,,
81f14e5e-8a50-473c-ba5e-a972516bff60,,,,Current,2089483813,Fax,,
82056346-b256-4ea8-a4f7-b79960c182be,OLO496,Improved Industrial Dwellings Company,Former,Historic,,,,
82067729-16cb-42d2-899b-0fa9d0105676,OLO234,J & L Gibbons,Primary,Current,2077398945,Telephone,,
82067729-16cb-42d2-899b-0fa9d0105676,,,,Current,2077294098,Fax,,
8206e3ac-3171-431f-a87b-195c4baa9a16,OLO2036,Chris Attey,Primary,Current,,,,
820ee2dc-859d-42f9-9ea5-8f03afbdba28,OLO1155,Environ UK,Primary,Historic,,,,
82616012-78b1-4bce-8368-b6c6cb6b9065,OLO1471,Quastel Midgen LLP,Primary,Current,,,,
82ffb686-49fe-42e1-beda-e8db59c380b1,OLO863,Royal Borough of Greenwich,Primary,Current,,,,
8327a973-7fb4-43a8-bf9f-dfb8a02a70d8,OLO1959,"Beddington, Carshalton and Wallington Archaeological Society",Primary,Current,,,"Originally The Carshalton Historical Society,  it was renamed the Carhalton and District and Archaeology Soceity in 2006",Notes
836123ae-baa1-4d34-921d-7a6dd2dd7ae9,OLO1961,Total Heritage,Primary,Current,,,,
837000e1-7a0d-4f07-8b78-fef99723b8de,OLO1203,Bailey Partnership,Primary,Current,,,,
8383b666-efe8-4c1f-b5a8-202df4ba9841,OLO1611,Willis Von Holtz Planning,Primary,Current,,,,
83a56ac0-8283-4bd7-ba39-e3989c1b5cb2,OLO2048,Watts Farm Packers Ltd,Primary,Current,,,,
83af1a69-4144-4c9b-8c1f-852725431f7a,OLO1011,Spring Mews Ltd,Primary,Current,,,,
83db961c-fd0b-40c7-971f-71ba1a9848d2,OLO12,John Samuels Archaeological Consultants,Primary,Historic,,,Acquired by CgMs (OLO6) in 2006.,Notes
83ee1340-0d32-46f3-a3ee-f2f5dc45b39c,OLO1234,Beacon Planning,Primary,Current,,,,
8430e15f-139f-4281-b771-2398a30e3a6e,OLO675,Listed Buildings and Conservation Planning Ltd,Former,Historic,01379 873000,Telephone,,
8430e15f-139f-4281-b771-2398a30e3a6e,,,,,gslane@btconnect.com,Email,,
8474059c-88e7-4435-a84e-5eabeeaabbf4,OLO1564,Portchester Estates,Primary,Current,,,,
8484b769-d807-433b-b15f-e4a1b69808f6,OLO1863,Rural Planning Services Clouston,Former,Historic,,,,
849883d4-0ced-4af7-89bf-8b040ec1c5a8,OLO108,Hertfordshire Archaeological Trust,Former,Historic,(01992) 558170,Telephone,Now Archaeological Solutions,Notes
849883d4-0ced-4af7-89bf-8b040ec1c5a8,,,,,(01992) 553359,Fax,,
849883d4-0ced-4af7-89bf-8b040ec1c5a8,,,,,herts.archtrust@virgin.net,Email,,
84e7b041-8a3a-4044-a68a-df7bb0770a77,OLO2016,Peter Stewart Consultancy,Primary,Current,,,,
852ca1b7-8da4-4bf8-952d-33f58c1dc64c,OLO75,Ballinderry de Pauillac Historical Consultants,Primary,Current,,,,
852cec1f-5aa9-4fbf-a7a0-512a105c5d0a,OLO1773,Tower of London,Primary,Current,,,,
8569d063-c78d-48dc-b7e9-6a1a2d57c278,OLO962,BSA Heritage,Primary,Current,,,,
857d2465-6fdc-465b-87ea-354ba77241b0,OLO1463,Geotechnical & Environmental Associates,Primary,Current,,,,
85c3ed42-eb61-4849-8804-cee07ba63f91,OLO763,Oxford University Museum,Primary,Current,,,,
8633004d-54dc-4cd9-ba15-b07aa3916cab,OLO1336,Jones Lang LaSalle,Primary,Current,,,,
868488a7-6add-4f30-a757-887aa4048766,OLO1427,LRH Homes Ltd,Primary,Current,,,,
8690d401-4ace-4999-b6e6-821fb48deb02,OLO948,Barnes Webster & Sons,Primary,Current,,,,
86973713-e6c7-4e37-815c-920af1a9ec3e,OLO641,London Borough of Hammersmith & Fulham,Primary,Current,020 8748 3020,Telephone,,
86e9febd-b8f0-4eaa-b2fa-0589a965757d,OLO838,London Development Agency,Former,Historic,,,,
872a1d5f-bb7b-4a51-ba14-78b6dfb3e090,OLO1415,Chelsea Construction Co. Ltd,Primary,Current,,,,
872b57f6-f1ae-4d08-b538-9cc9f8d78df6,OLO1763,Cumming Museum,Former,Historic,,,,
873cd203-37e3-4d55-b103-eb44d011514d,OLO1262,Planning Heritage,Primary,Current,,,,
8783f1f8-1ce7-48bd-9f70-c6e6d67c5dcd,OLO1363,Wellstone Project Management Ltd,Primary,Current,,,,
878d5aeb-f427-45d5-b929-9ac0b41820d3,OLO1202,Bilton Plc,Primary,Current,,,,
87ddd825-e16f-4ff9-a352-5cdd539f0e12,OLO2026,BUJ Architects,Primary,Current,,,,
88183378-b347-4bd6-9468-1f28e509dffa,OLO1271,David Futter Associates Ltd,Primary,Current,,,,
882a51c6-5918-4344-9a13-b6d4f667d906,OLO1229,Andrew Martin Associates,Primary,Current,,,,
887c380f-ac68-49a1-bd14-58d840cc3972,OLO54,Port of London Authority,Primary,Current,020 7743 7900,Telephone,"www.portoflondon.co.uk 
Different addresses for different parts of the organisation, check on the web site.",Notes
88d65973-36df-47a4-b7b8-08e511a26ab2,OLO822,University of Leicester Archaeological Services,Primary,Current,0116 252 2848,Telephone,,
88d65973-36df-47a4-b7b8-08e511a26ab2,,,,Current,0116 252 2614,Fax,,
88d65973-36df-47a4-b7b8-08e511a26ab2,,,,Current,ulas@le.ac.uk,Email,,
88de6a2f-2d88-4642-a79d-108bdddf97c3,OLO1909,Heritage Planning Services Ltd,Primary,Current,,,,
893d6adf-67ab-4363-9104-714984d5966a,OLO757,City of Westminster,Primary,Current,0207 641 6000,Telephone,,
89824f8f-273f-4541-b600-f41a6ce92fe3,OLO970,Veolia Environmental Services Ltd,Primary,Current,020 7812 5000,Telephone,,
8990b06c-f2b2-4462-9611-12fe85db6550,OLO1969,Jonathan Hosker Associates,Primary,Current,020 8449 5999,Telephone,,
89ec8e69-2834-4e79-8d37-8a4189f8f4ba,OLO134,Scott Wilson Group,Primary,Historic,,,"Acquired by URS (OLO505) in 2010, who there themselves acquired by AECOM (OLO670) in 2014.",Notes
89ec8e69-2834-4e79-8d37-8a4189f8f4ba,,Scott Wilson Ltd,Former,Historic,,,"Acquired by URS (OLO505) in 2010, who there themselves acquired by AECOM (OLO670) in 2014.",Notes
89ec8e69-2834-4e79-8d37-8a4189f8f4ba,,Scott Wilson Kirkpatrick & Co Ltd,Former,Historic,,,"Acquired by URS (OLO505) in 2010, who there themselves acquired by AECOM (OLO670) in 2014.",Notes
8a359a95-c67d-4091-a5a5-8ce925e9f49c,OLO753,Optimise,Primary,Current,+44 (0)1189 640468,Telephone,,
8a8f9f61-ba8a-4246-ba46-04f52b82514d,OLO1213,Weston Homes PLC,Primary,Current,,,,
8acf2098-8bfc-4f6d-9d95-342ed6a95e15,OLO1269,Chinook Urban Mining,Primary,Current,,,,
8b17493a-7020-4ddf-a7b0-e75248cfcd6f,OLO1371,M&N Properties UK Limited,Primary,Current,,,,
8b6505f7-54b3-4d04-985a-b31673fc0cce,OLO1456,Winter Scott,Primary,Current,,,,
8b73aa4f-5578-4725-98b8-1c203e9192c8,OLO1508,Rubicon Heritage Services,Primary,Current,,,,
8b7cc947-3ff5-47d7-b76b-c179f636bcd0,OLO599,"United Nations Educational, Scientific and Cultural Organisation",Primary,Current,,,,
8b85b46e-6115-4482-bdbc-6f10a8e4f516,OLO902,Church of England,Primary,Current,,,,
8bc22e67-5c95-485b-8149-8ac871dd613e,OLO808,Wardown Park Museum,Primary,Current,01582 546 722,Telephone,,
8bdf97f7-a402-4b90-a27d-6e96b9643e39,OLO952,Barratt Homes,Primary,Current,,,,
8bf16f02-832d-486c-aa9b-f97f23f079ec,OLO940,French Education Property Trust,Primary,Current,,,,
8c2f0454-a840-4e71-a1ef-94a63c03f897,OLO1103,Robert Atkinson and Partners,Former,Historic,,,,
8cce8780-ba4b-4709-9d2b-9d9f2a22700b,OLO693,Maple & Co Ltd,Former,Historic,,,Famous furniture store,Notes
8ce05709-1e98-4e1e-ae71-e65390cdc899,OLO1628,Friends of Beckenham Park Place,Primary,Current,,,,
8d0bcbc0-9039-4e7f-85f5-57bc9e08b4c4,OLO1470,Shishukunj,Primary,Current,,,,
8d2d47cc-a697-4fc9-908b-9f0bc4264ec2,OLO1635,Eight2O Alliance,Primary,Current,,,Thames Water partnership,Notes
8d9c61b5-53d9-41ce-8c60-5a734defe2f2,OLO1184,Nordic Estates,Primary,Current,,,,
8e3a4283-5142-4cdb-99e5-1ff064d54640,OLO1977,Whitworth Howell Ltd,Primary,Current,,,,
8e594d00-359a-4c97-baa2-faa599af56d7,OLO1260,CLM Planning,Primary,Current,,,,
8e9e6a6a-dcf5-4596-89c1-6c9ccce3f302,OLO862,Edmoston & Gabriel,Primary,Current,,,,
8eec1e34-f24a-47c2-a737-4cdc09f22ac9,OLO1386,The Hackney Society,Primary,Current,info@hackneysociety.org,Email,,
8eef209b-06e9-46a4-af7f-2b8ca80706ae,OLO1760,Frank Linden Architects,Former,Historic,,,,
8ef56092-855f-4886-8c9c-6ade87211479,OLO1778,Iceni Projects Ltd,Primary,Current,,,,
8f270b74-0589-4331-869d-36cf5370c748,OLO1243,Plough Yard Developments,Primary,Current,,,,
8f604c7e-1ed6-443e-8adc-b14ecd8bc9fc,OLO392,GroundSpec,Primary,Current,0870 1201040,Telephone,Website: www.groundspec.co.uk,Notes
8f604c7e-1ed6-443e-8adc-b14ecd8bc9fc,,,,Current,01293 651937,Fax,Website: www.groundspec.co.uk,Notes
8f604c7e-1ed6-443e-8adc-b14ecd8bc9fc,,,,Current,office@groundspec.co.uk,Email,Website: www.groundspec.co.uk,Notes
8f6e7bc1-a0f1-44f7-bd10-1af2c9763f6f,OLO889,Freeth Cartwright LLP,Primary,Current,,,,
8f8ba952-e86d-4a91-a428-2d9aecfba2f8,OLO1128,Derwent Valley Property Development Ltd,Primary,Current,,,,
8fbd46c4-d049-460d-89ec-d56424200e2a,OLO1533,Tibbalds Planning and Urban Design Ltd,Primary,Current,,,,
8fe2724c-c7ab-4453-8487-e41d555e6ab4,OLO577,Parkman Environment,Primary,Current,,,,
9012b923-a463-4b49-ab6d-1dfd0064be07,OLO1230,RSK ADAS Ltd,Primary,Current,,,Subsidiary of RSK Group Ltd (OLO376).,Notes
9031a607-42e8-4b21-a80d-3a5176ffbb76,OLO60,CKC Archaeology,Primary,Current,,,,
9093e015-9263-4216-8389-496717fc2171,OLO504,Holloway Brothers Ltd,Primary,Current,,,Founded in the 19th century now part of Holloway White Allom Ltd,Notes
90a358dd-386b-42ae-8614-b391a928de1f,OLO915,Allenbuild Ltd,Primary,Current,020 8335 4800,Telephone,,
90a358dd-386b-42ae-8614-b391a928de1f,,,,Current,020 8335 4888,Fax,,
90ac9761-2809-41a6-9f55-eaad4e033bef,OLO1267,Stonegate Homes Ltd,Primary,Current,,,,
90b8eae7-4ed3-48e6-bd8c-150247d14903,OLO1354,Thurleigh Homes Developments Ltd,Primary,Current,,,,
9129f3b6-95af-4077-94d6-aaf5bdccb1ce,OLO1066,W.N. Developments,Primary,Current,053 9143230,Telephone,,
9129f3b6-95af-4077-94d6-aaf5bdccb1ce,,,,Current,info@williamneville.ie,Email,,
913084af-49d7-4e65-b750-8a6569e6bb39,OLO664,Essex and Suffolk Water,Primary,Current,01268 664111,Telephone,,
915ba618-f0a2-4d53-a1f3-a4b3b4a3eff7,OLO475,North Pennines Archaeology Ltd,Primary,Historic,01434 382045,Telephone,,
91ce48c4-a232-4585-8155-a99ce23ddc31,OLO1339,Cogito Consulting,Primary,Current,,,,
91d4bc76-9574-4147-8c25-a2a48e91d5a6,OLO1816,Michael Heaton Heritage Consultants,Primary,Current,,,,
9203288a-014b-4be6-9f13-5312197b9a42,OLO1716,Bath House Developments Ltd,Former,Historic,,,,
921b7a47-c523-4b2c-81f5-5175307b6d92,OLO1074,Latham Architects,Primary,Current,,,,
92441a96-68f3-4a14-b622-f8073f50a5c8,OLO165,University of Manchester Archaeological Unit,Primary,Current,0161 275 2313/4,Telephone,,
92441a96-68f3-4a14-b622-f8073f50a5c8,,,,Current,0161 275 2315,Fax,,
926574cf-abbf-4d82-85cc-a14a6dfb0839,OLO733,"Lyons, Israel, Ellis, and Gray",Primary,Current,,,,
9304400a-a275-4a6c-8914-9b722f1c4380,OLO1846,Lionheart Properties PTE Ltd,Former,Historic,,,,
93390fbc-06b1-4d7a-8ca4-aa5c7a2cba3a,OLO1664,Essential Living,Primary,Current,,,,
93392a48-995c-44fe-820a-c14cf188d922,OLO655,Kirk and Randall,Former,Historic,,,,
936c4256-e9c1-4661-9d2d-37d364e00583,OLO1792,Tooley Development LLP,Primary,Current,,,,
93b2092c-b93b-4b9b-beca-931c2c2a44b7,OLO2018,Survey & Design Partnership,Primary,Current,2076396255,Telephone,,
93b2092c-b93b-4b9b-beca-931c2c2a44b7,,,,Current,2072777918,Fax,,
93b2092c-b93b-4b9b-beca-931c2c2a44b7,,,,Current,mail@surveydesign.co.uk,Email,,
93d45f76-da4b-49dc-8214-afeedc70955a,OLO706,Friends of Raphael Park,Primary,Current,,,,
940242b8-93de-4063-8c81-193032f92d9e,OLO595,London Borough of Bromley,Primary,Current,,,,
9409e2ac-e053-41d7-994d-a893a5d62fba,OLO1585,Cookson & Tickner,Primary,Current,,,,
94265c19-7369-42e8-abb7-0de2b5c93761,OLO1047,Young and Company Brewing P.L.C.,Primary,Current,,,,
94376132-da0c-4b00-a060-433637ff51a5,OLO827,EDF Energy,Primary,Current,,,,
94e0bbb3-c56b-4dec-968f-614134f7419e,OLO1261,Lothbury Property Trust Ltd,Primary,Current,,,,
94ffff5c-faf7-45a4-a9b9-75a966e609cd,OLO906,Plans4Buildings,Primary,Current,020 8405 1061,Telephone,,
94ffff5c-faf7-45a4-a9b9-75a966e609cd,,,,Current,plans4buildings@blueyonder.co.uk,Email,,
950af376-6713-4026-8076-8e398f178191,OLO1724,"Corporation of London, Planning and Transportation",Primary,Current,,,,
95144a3e-839b-4566-872c-d8f31bb4b4b1,OLO1867,Martin Ashley Architects,Primary,Current,,,,
95571a76-9a28-4ac3-a37c-abe4e4ace7e8,OLO1295,Kingsbury Construction Company Limited,Primary,Current,,,,
95918a8b-a896-488f-bd5a-12e256390adf,OLO696,Carew Manor Group,Primary,Current,,,"Address of President of Carew Manor Group, Professor Clive Orton",Notes
95afb834-4daf-49a8-b0f7-8bd241c07aee,OLO1362,Tideway Ltd,Primary,Current,,,Llicensed infrastructure provider to the Thames Tideway Tunnel. AKA Bazalgette Tunnel Limited.,Notes
95b772fb-4aee-43b3-8b47-52e9f78fec63,OLO1963,Witham Archaeology,Primary,Current,1529300890,Telephone,,
95b8bcc0-4c7b-40a5-b624-000788915cec,OLO591,Artesian Estates PLC,Former,Historic,,,,
96098791-312e-42cd-8141-b3543b194859,OLO491,Marshall and Bradley,Former,Historic,,,Architects in late 19th century.,Notes
9656c918-6aed-4821-9188-fd2ee081037f,OLO383,Ironbridge Institute,Primary,Current,0121 414 8621,Telephone,,
9656c918-6aed-4821-9188-fd2ee081037f,,,,Current,ironbridge@contacts.bham.ac.uk,Email,,
965a578c-e571-423a-a03d-99885930467d,OLO670,AECOM Infrastructure and Environment UK Ltd,Primary,Current,1133016232,Telephone,,
965a578c-e571-423a-a03d-99885930467d,,,,Current,uk_apinvoices@aecom.com,Email,,
9668e134-ecaf-4a7f-be92-de88adb6ff5b,OLO1368,Vantage Corporation Limited,Primary,Current,,,,
967c7d37-a3e2-4e3a-a3eb-c94ded8bfaf4,OLO1572,Fitzroy Robinson and Partners,Primary,Current,,,,
967ff36c-3ab7-4778-8ecc-c182d7d32550,OLO1015,James Taylor Construction,Primary,Current,01707 244040,Telephone,,
96a81f3d-b91d-4ff1-999e-f2335947af2d,OLO1997,Elliot Payne,Primary,Current,elliot@elliotpayne.co,Email,,
96e844cb-36c2-4799-af32-1648a7ff723a,OLO1014,McCurdy & Co Ltd,Primary,Current,0118 974 4866,Telephone,,
9722b452-2850-4709-acfb-85852fa811eb,OLO1578,Canary Wharf Group PLC,Primary,Current,+44 (0) 20 7418 2000,Telephone,CWG PLC incorporates Canary Wharf Contractors Ltd and Canary Wharf Management Ltd and Canary Wharf Ltd.,Notes
976cc3b3-deba-49f6-9d56-57e809b993dc,OLO592,University of Wales (Lampeter) Archaeological Services,Primary,Current,+44(0)1570 424739,Telephone,,
976cc3b3-deba-49f6-9d56-57e809b993dc,,,,Current,+44(0)1570 424994,Fax,,
976cc3b3-deba-49f6-9d56-57e809b993dc,,,,Current,uwlas@lamp.ac.uk,Email,,
97a4cf2f-f5fa-411c-ae16-7c59adb7e79b,OLO525,The Conservation Practice,Primary,Historic,,,,
97d6a35b-cd7b-4c1e-ba75-e55478525615,OLO1829,DBLO Associates Architects,Primary,Current,,,,
97f5945c-02a1-47b8-acf9-a86ac3090580,OLO1048,"Dove Jeffery Homes Ltd
Jeffery Homes Ltd",Primary,Current,01702 340407,Telephone,,
97fdc54a-12d3-4774-a998-c5e463877ae8,OLO816,Strutt & Parker LLP,Primary,Current,01245 254604,Telephone,,
97fdc54a-12d3-4774-a998-c5e463877ae8,,,,Current,01245 245685,Fax,,
97fe0c78-776e-4e91-9a63-6bab2cfac716,OLO95,Cluttons,Primary,Current,,,,
980737c4-b97b-4d33-8421-7c96ae3e63ff,OLO1296,Galliard Homes,Primary,Current,,,,
98090fb9-5791-413e-93e2-6d4a9577b969,OLO1657,Adam Architecture,Primary,Current,,,,
98db37db-d45f-48b5-9800-cddfdc87fd0c,OLO1668,KDB Building Designs,Primary,Current,,,,
990d2e1a-85e4-4a7a-8832-891bdc132854,OLO685,London Borough of Redbridge,Primary,Current,020 8559 2316,Telephone,,
99485623-6868-46d7-8cee-9d19717db58b,OLO371,Ken Rush Associates,Primary,Current,,,,
999ca4bc-28f4-4fcd-a9ee-74c458760f99,OLO659,Henry Lovatt Ltd,Former,Historic,,,,
99b9517e-adcd-4eb1-a284-036f3685b4d3,OLO223,Gifford,Primary,Historic,,,Acquired by Ramboll Group (OLO811) in 2011.,Notes
99b9517e-adcd-4eb1-a284-036f3685b4d3,,Gifford and Partners,Former,Historic,,,Acquired by Ramboll Group (OLO811) in 2011.,Notes
99bd5d6d-ca74-48c7-8a08-cedcf53556cc,OLO844,London Borough of Haringey,Primary,Current,,,,
99cd395e-ce35-4106-b0bb-0ec074aa347a,OLO593,London Borough of Brent,Primary,Current,,,,
99e3a9d1-8808-4962-9aa4-e1a0e9b0e61f,OLO1143,Wilson Stephen Associates,Primary,Current,020 7583 7799,Telephone,,
9a3b53ab-a71e-421e-b503-963660e7d102,OLO1708,Parker Rhodes Hickmotts Solicitors,Primary,Current,,,,
9aac632a-0efa-4c8f-be68-013bc723123c,OLO662,RRA Architects Ltd,Primary,Current,020 7377 5458,Telephone,,
9aac632a-0efa-4c8f-be68-013bc723123c,,,,Current,020 7377 5458,Fax,,
9aac632a-0efa-4c8f-be68-013bc723123c,,,,Current,ask@rra-arch.com,Email,,
9ae54313-2e02-4a86-9def-04a990dc81af,OLO578,Ground Engineering Limited,Primary,Current,01733 566566,Telephone,,
9afbbbfb-75ed-4968-8402-dbdeaf1438fb,OLO807,The Gardens Trust,Primary,Current,,,,
9afbbbfb-75ed-4968-8402-dbdeaf1438fb,,The Garden History Society,Former,Current,,,,
9aff1581-7bf9-49f5-b698-a40d3086fa50,OLO1642,The Heritage Advisory Ltd,Primary,Current,,,,
9b55a035-d8d5-4d81-be00-e90e616b38d9,OLO768,Norman and Dawbarn,Former,Historic,,,,
9b5c7eca-70b2-4498-bca5-e647b16bf3fb,OLO458,Ministry of Public Building and Works,Primary,Current,,,,
9be15344-2b3a-45df-b0ce-904afcaaf6db,OLO658,Hillingdon Heritage,Primary,Current,01895 250702,Telephone,,
9be15344-2b3a-45df-b0ce-904afcaaf6db,,,,Current,archives@hillingdon.gov.uk,Email,,
9bffa9ab-351a-423b-acb7-015b7c640e0e,OLO187,Mouchel Parkman,Former,Historic,,,"Mouchel was acquired by Kier Group in 2015, and subsequently sold on to WSP (OLO247) in October 2016, at which point the Mouchel name was dropped.",Notes
9bffa9ab-351a-423b-acb7-015b7c640e0e,,Mouchel,Primary,Historic,,,"Mouchel was acquired by Kier Group in 2015, and subsequently sold on to WSP (OLO247) in October 2016, at which point the Mouchel name was dropped.",Notes
9bffdae9-574c-421f-bed0-3b427b5ead53,OLO1934,Dominic Lawson Bespoke Planning,Primary,Current,,,,
9c125544-60cd-491b-9aec-9bd23cced6df,OLO341,London and Middlesex Archaeological Society,Primary,Current,,,,
9c284004-f706-4264-976b-58b05db22907,OLO1097,United St. Saviours,Primary,Current,2070899014,Telephone,,
9c459981-987e-42c7-a79c-f22c9cd8df0b,OLO777,ERM (Environmental Resources Management),Primary,Current,,,,
9c48ce01-ed8a-4975-9cef-11404a031692,OLO974,Threecie Ltd,Primary,Current,,,,
9c4d9927-cef3-4a2b-9e8f-0a3db9abe45e,OLO522,London Borough of Croydon,Primary,Current,,,,
9c67bbe0-171f-4654-8657-2b4d82ee854f,OLO233,Broadway Malyan,Primary,Current,1932845599,Telephone,,
9c67bbe0-171f-4654-8657-2b4d82ee854f,,,,Current,1932856206,Fax,,
9c715e7c-c28e-4d44-b746-2eb9e23c649f,OLO517,ADAS UK Ltd,Primary,Current,,,,
9cd1802b-4bb3-4567-b004-e5d5aacc6807,OLO101,Enviros Consulting,Primary,Historic,,,"Acquired by Sinclair Knight Merz (SKM) in 2009, who rebranded their UK operations as SKM Enviros (OLO723). SKM was subsequently acquired by Jacobs (OLO235) in 2013.",Notes
9cdcd341-c41c-46c6-8982-bd414bdcddc7,OLO1409,The Incorporated Church Building Society,Primary,Current,,,,
9cead071-fbe5-41e8-b8a3-8f1dea8b2751,OLO456,Meux Brewery,Primary,Current,,,Meux Brewery (1764 - 1961) Friary Meux Brewery (1961 -1964) Then Bought by InD Coope Ltd,Notes
9cefc4de-98c0-4d74-b1ef-cafbef216312,OLO1116,Kitewood Estates,Primary,Current,2079295911,Telephone,,
9cf8fdbb-24a7-4c4a-b7c5-4792213087ec,OLO572,White & Case LLP,Primary,Current,020 7532 2133,Telephone,,
9d0ab126-1b1e-4129-83f6-ce2450984bd2,OLO1436,Ashrise Solar Ltd,Primary,Current,,,,
9d0fb53c-bd54-4a1e-a8e3-ec8679ea55eb,OLO430,ARCUS,Primary,Historic,0742 797 158,Telephone,Historic organisation address - see changed from report held within GLSMR,Notes
9d0fb53c-bd54-4a1e-a8e3-ec8679ea55eb,,,,Historic,0742 797 158,Fax,Historic organisation address - see changed from report held within GLSMR,Notes
9d4f1174-16a9-4c73-b6b3-02fb14c722aa,OLO1478,Berkeley Square Holdings Limited,Primary,Current,,,,
9d948058-6e3e-4f83-b2e2-c6edcb45831c,OLO328,Ian Farmer Associates,Primary,Current,,,,
9dd3bfad-38a2-4723-ab85-a3e768db05b5,OLO1871,ZPPA Architects,Primary,Current,,,,
9e428895-fca3-40ca-911b-1b2e2cf4e49f,OLO415,Boxwood Laboratories Limited,Primary,Current,01707 644 466,Telephone,,
9e428895-fca3-40ca-911b-1b2e2cf4e49f,,,,Current,01707 644 456,Fax,,
9e5daf22-586e-4a65-afb4-558c135c7c91,OLO445,AA Environmental LLP,Primary,Current,01865 361859,Telephone,"Above is registered office for invoices.  Other office address is: The Old Vicarage, 10 Church Street, Rickmansworth, Hertfordshire, WD3 1BS.",Notes
9e75d4e9-138d-4dc2-9f06-4885693d921b,OLO1110,Minerva Heritage Ltd,Primary,Current,01524 65206,Telephone,,
9ebc4a62-4505-43ba-9b0c-b089cfedb346,OLO764,Manchester Museum,Primary,Current,,,,
9f0ad1cb-c6c1-4b5e-a4ef-adaa764b8fe3,OLO1206,Owen White Solicitors,Primary,Current,,,,
9f2b0d22-a35c-4ad7-815c-2eb7b402608d,OLO1515,Southwark DAC,Primary,Current,,,,
9f4168f4-229c-4ab1-9e19-99c618c057d1,OLO896,Morse Heritage,Primary,Current,2088773999,Telephone,,
9f572dc6-b21f-49aa-886a-633fc4a99042,OLO804,The Battlefields Trust,Primary,Current,1727831413,Telephone,,
9f6a3b36-e9d8-4948-87f0-a723ffcbc904,OLO1754,Webb Architects,Primary,Current,,,,
9f7bf669-5a16-4569-9840-ee57263e197d,OLO972,Swan Commercial Services Ltd,Primary,Current,,,,
9f815450-135f-4733-a77f-f67f79702874,OLO1503,Saville Jones Consultants,Primary,Current,,,,
9f8856a6-d3b0-4fad-bd36-84be144ffef2,OLO239,Rudyard Consultancy,Primary,Current,1985850471,Telephone,,
9f8856a6-d3b0-4fad-bd36-84be144ffef2,,,,Current,rudyard@archaeologist.com,Email,,
9fb3acdd-4135-4e76-82bf-67e7f0c718c5,OLO1177,Southwark Planning and Regeneration,Primary,Current,,,,
9fc257c5-45c9-45b6-aebc-35393be30495,OLO960,Frankum Construction,Primary,Current,,,,
9fc3af68-1557-42c6-90ce-4134862047ab,OLO1762,Murray John Architects,Primary,Current,,,,
a024446a-0e17-456b-827c-bb454c70986c,OLO1499,Peter Taylor Associates Limited,Primary,Current,,,,
a031c95b-2290-4bdd-aa71-851fafd228bd,OLO451,Trafalgar House Developments,Primary,Current,,,Later Trafalgar House PLC. Bought out 1996 by Norwegian shipbuilding and engineering group Kvaerner,Notes
a060ef32-8a4d-4916-87fd-868ec1efc916,OLO773,Simpson and Ayrton,Former,Historic,,,The partnership started in 1905 and was dissolved in 1928.,Notes
a066c18a-ff3a-41c6-a41c-95a5ad433213,OLO622,Eric Norton  Archaeology,Primary,Current,,,,
a06da1d2-6773-4637-b649-31eaea440040,OLO246,Alan Baxter Limited,Primary,Current,2072501555,Telephone,,
a06da1d2-6773-4637-b649-31eaea440040,,,,Current,2072503022,Fax,,
a06da1d2-6773-4637-b649-31eaea440040,,,,Current,aba@alanbaxter.co.uk,Email,,
a139b9ac-fd0e-4475-8d6e-9fdf7ca8e150,OLO2040,Flanagan Lawrence,Primary,Current,,,,
a1811980-6c70-4a6c-8be4-b836ea63c568,OLO1952,Richard Hoggett Heritage,Primary,Current,7855383799,Telephone,,
a1811980-6c70-4a6c-8be4-b836ea63c568,,,,Current,richard@richard-hoggett.co.uk,Email,,
a1933bee-81de-4eed-9412-14a106711c4e,OLO312,Wandsworth Borough Council,Primary,Current,,,,
a1dc717b-7bb9-4f09-89e7-ee68719325e2,OLO982,Putney Bridge Developments Ltd,Primary,Current,,,,
a1e13ccb-39bd-46a6-b3f0-d19542eef9ac,OLO338,Brockley Hill Excavation and Field-work Group,Primary,Current,,,,
a20d21f5-6519-4651-9707-cf3a8a3390ea,OLO600,University of Greenwich,Primary,Current,,,,
a22d8c1d-4ad3-46a0-b83b-b72d53764862,OLO1559,Pilbrow & Partners,Primary,Current,,,,
a2951603-0c65-4871-941f-51386509a576,OLO751,Diocese of St Albans,Primary,Current,,,,
a29749cd-294f-44da-a9c3-51109319e80a,OLO1706,GVA,Primary,Current,,,,
a2b6c118-2a44-4966-8557-3880597d321d,OLO1580,On-Site Archaeology,Primary,Current,onsitearchaeology@gmail.com,Email,,
